Datetime,Trip Distance,trip total duration,duration in traffice,status,coordinates,speed,Traffic condition,Intensity,Origin,Destination,Country
2024-02-12T23:42:36.230Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-12T23:47:36.350Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-12T23:52:36.431Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-12T23:57:36.527Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:02:36.641Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:07:36.724Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:12:36.823Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:17:36.920Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:22:37.039Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:27:37.087Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:32:37.231Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:37:37.301Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:42:37.382Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:47:37.493Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:52:37.584Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T00:57:37.678Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:02:37.781Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:07:37.907Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:12:37.980Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:17:38.089Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:22:38.174Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:27:38.274Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:32:38.376Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:37:38.494Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:42:38.598Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:47:38.686Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:52:38.815Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T01:57:38.879Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:02:39.006Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:07:39.061Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:12:39.185Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:17:39.249Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:22:39.355Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:27:39.451Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:32:39.564Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:37:39.663Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:42:39.787Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:47:39.874Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:52:39.968Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T02:57:40.027Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:02:40.155Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:07:40.263Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:12:40.373Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:17:40.478Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:22:40.574Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:27:40.655Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:32:40.779Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:37:40.853Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:42:40.998Z,0.7 mi,4 mins,3 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",22.4,Low Traffic,0,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:47:41.049Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:52:41.161Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T03:57:41.297Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:02:41.373Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:07:41.510Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:12:41.558Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:17:41.664Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:22:41.799Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:27:41.855Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:32:41.978Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:37:42.056Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:42:42.161Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:47:42.263Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:52:42.382Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T04:57:42.452Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:02:42.575Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:07:42.695Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:12:42.759Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:17:42.864Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:22:42.968Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:27:43.030Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:32:43.168Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:37:43.264Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:42:43.400Z,0.7 mi,4 mins,4 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",16.8,Moderate Traffic,0.45,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:47:43.455Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
2024-02-13T05:52:43.584Z,0.7 mi,4 mins,5 mins,OK,"origin=48.82967832085311,2.26086883973403&destination=48.82768832085311,2.267428840619317",13.44,Heavy Traffic,0.58,"48.82967832085311,2.26086883973403","48.82768832085311,2.267428840619317",France
