DateTime,Heavy_Vehicle,Commercial_Vehicle,Light_Vehicle,All_Vehicle,CongestionIndex,CO2Equivalent,AverageVehicleSpeed
2023-03-13 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-13 01:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-13 02:00:00,0.0,0.0,0.0,0.0,0.037394958,0.0,23.8
2023-03-13 03:00:00,0.0,0.0,0.0,0.0,0.0160493827,0.0,24.3
2023-03-13 04:00:00,0.0,0.0,0.0,0.0,0.0160493827,0.0,24.3
2023-03-13 05:00:00,0.0,0.0,0.0,0.0,-0.0264195584,0.0,101.44
2023-03-13 06:00:00,17.6050545832,1.6504738672,0.0,15.9545807161,0.0107422294,0.0011671398,97.74
2023-03-13 07:00:00,91.2732428362,8.5568665159,0.0,82.7163763203,0.2171429698,0.0068677285,81.5
2023-03-13 08:00:00,132.9210871526,12.4613519206,0.0,120.459735232,0.5348289005,0.0103593571,64.38
2023-03-13 09:00:00,141.4390825193,13.2599139862,0.0,128.1791685331,0.5877813505,0.0111033098,62.2
2023-03-13 10:00:00,145.6876078289,13.658213234,0.0,132.0293945949,0.6352955148,0.0114368293,60.4
2023-03-13 11:00:00,147.2199296253,13.8018684024,0.0,133.4180612229,0.6515050167,0.0115571202,59.8
2023-03-13 12:00:00,143.7962881689,13.4809020158,0.0,130.3153861531,0.6193645982,0.0112883561,61.0
2023-03-13 13:00:00,132.5772119042,12.429113616,0.0,120.1480982881,0.4924900373,0.0104076315,66.24
2023-03-13 14:00:00,126.1142994382,11.8232155723,0.0,114.2910838659,0.4077170098,0.0099002773,70.16
2023-03-13 15:00:00,130.503922905,12.2347427723,0.0,118.2691801327,0.4660706323,0.0102448733,67.38
2023-03-13 16:00:00,141.0930467701,13.2274731347,0.0,127.8655736354,0.5770456901,0.0110761451,62.66
2023-03-13 17:00:00,152.1820917112,14.2670710979,0.0,137.9150206133,0.7202324636,0.0119466619,57.43
2023-03-13 18:00:00,155.8654356176,14.6123845891,0.0,141.2530510284,0.7623559795,0.0122358133,56.04
2023-03-13 19:00:00,147.0083744391,13.7820351037,0.0,133.2263393354,0.6672472312,0.0115405126,59.3
2023-03-13 20:00:00,124.8886118227,11.7083073584,0.0,113.1803044644,0.4131445204,0.0098040578,70.1
2023-03-13 21:00:00,85.1239561798,7.9803708919,0.0,77.143585288,0.1906607454,0.0060050848,83.12
2023-03-13 22:00:00,35.6534995595,3.3425155837,0.0,32.3109839758,0.058294042,0.0023636746,93.32
2023-03-13 23:00:00,22.8756993238,2.1445968116,0.0,20.7311025121,0.1007579135,0.0015165611,22.43
2023-03-14 00:00:00,0.0,0.0,0.0,0.0,0.1007579135,0.0,22.43
2023-03-14 01:00:00,0.0,0.0,0.0,0.0,0.058294042,0.0,23.33
2023-03-14 02:00:00,0.0,0.0,0.0,0.0,0.037394958,0.0,23.8
2023-03-14 03:00:00,0.0,0.0,0.0,0.0,0.0160493827,0.0,24.3
2023-03-14 04:00:00,0.0,0.0,0.0,0.0,0.037394958,0.0,23.8
2023-03-14 05:00:00,0.0,0.0,0.0,0.0,-0.0264195584,0.0,101.44
2023-03-14 06:00:00,17.1567744928,1.6084476087,0.0,15.5483268841,0.0107422294,0.0011374208,97.74
2023-03-14 07:00:00,90.6485922549,8.4983055239,0.0,82.150286731,0.2012946335,0.0065786054,82.56
2023-03-14 08:00:00,137.3588488405,12.8773920788,0.0,124.4814567617,0.5823343325,0.0106270952,62.49
2023-03-14 09:00:00,152.1904286383,14.2678526848,0.0,137.9225759534,0.7199694195,0.0119473164,57.43
2023-03-14 10:00:00,159.8180595362,14.9829430815,0.0,144.8351164547,0.8047044568,0.0125461039,54.74
2023-03-14 11:00:00,161.6059569793,15.1505584668,0.0,146.4553985125,0.8360715983,0.0126864581,53.79
2023-03-14 12:00:00,155.2091090819,14.5508539764,0.0,140.6582551054,0.7569528727,0.0121842901,56.24
